Column1,name,username,verified,followers,description
1846,kes,psychkes,FALSE,1730,Marxist pixie meme girl. Neuroinsurgent. she/her
1250,Róisín McDermott,RoisinMcDermott,FALSE,1727,Dirty Old Town ➡️ dirty old city. Confused by the South’s problem with chips & gravy. Still trying to make fetch happen
784,Dean Cooper-Cunningham,WhereisDean,FALSE,1726,"Lecturer (Ass Prof) @ShefUniPolitics researching the visual, the body, sex(uality), gender, and their place in international politics. I run a lot. He/Him🏳️‍🌈"
1171,Michael ward,Mikewardbw,FALSE,1725,Director of Burd Ward solicitors WALLASEY
1369,Joe,joebingo49,FALSE,1719,🇵🇸 ♿️ 🏳️‍⚧️ They/Them
458,Samantha Dale Fox,samdalefox,FALSE,1716,Big Pharma Scientist | Artist | Anarcho-Communist | Intersectional Feminist | Deep Ecologist | Bi | Mastodon: https://t.co/1MJA32vxS5 💜
435,Squiggles B. McCarthy,OwennnThomas,FALSE,1716,"Remember when RoboCop shot that guy in the dick?
pfp by @gelatobear!
He/Him"
485,Samantha Dale Fox,samdalefox,FALSE,1716,Big Pharma Scientist | Artist | Anarcho-Communist | Intersectional Feminist | Deep Ecologist | Bi | Mastodon: https://t.co/1MJA32vxS5 💜
226,Lauren🌱,LaurenW_x,FALSE,1715,"I don't jump for joy, I frolic in doubt."
2533,sarita,saritalacolocha,FALSE,1696,medical anthropologist/med student/marxist. diasporic Arab 🏳️‍🌈 mostly talking about public health & migration. mostly thinking about knefeh. (she/her)
1503,Captain Pouch,pouch_captain,FALSE,1694,
1038,Captain Pouch,pouch_captain,FALSE,1694,
2597,the one n only,ps9021oh,FALSE,1687,blessing your tl
1625,Sideburn not Quiff,BurnsideNew,FALSE,1683,"You will know the truth and the truth will set you free

Chief Executive in charge of tomatoes."
339,Gareth Forest @garethforest@union.place,garethforest,FALSE,1683,trade unionist | started @BetterBusesWY @BetterBusesNY 💼campaigner @EquityUK on loan from @The_TUC |✍️@vittlesmagazine @tribunemagazine | reformed eurocrat🇧🇪
2525,Laurea🚩,LaureaVictrix,FALSE,1682,26. Historiadora lesbizantina. Comunista posmoqueer. Genderfuck no binarie. Cuenta personal. ⚢⚧☭ Ella/she. ES/CAT/EN
1863,Rich,RJSHutton,FALSE,1679,"Opinions expressed here are only guaranteed to be 84% accurate, 99% of the time."
2075,Josh Allen,JoshPAllen,FALSE,1679,"Writer | Contemporary Historian | Journalist | Occasional Curator

I produce Walk Midlands. Day walks doable without a car in the English midlands. Have a look:"
3178,Waterfront1984 Rev 2.0,JohnMcK15405168,FALSE,1679,"Scottish......and also German. Bavaria/Bayern ! ; )  🏴󠁧󠁢󠁳󠁣󠁴󠁿 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🏴󠁧󠁢󠁳󠁣󠁴󠁿
#ScotsInGermany #Unabhängigkeit #ScottishIndependence 🇺🇦"
892,屄,_millaaaaa_,FALSE,1678,"champagne lifestyle, chicken shack wage x (she/her)"
98,Evehill,missevehill,FALSE,1673,"26, Scottish, Alt redhead 👩🏻‍🦰 who makes naughty content for OF 💰 Cashapp: £MissEveHill 💰 ✨ https://t.co/P9iJ9lwnp0 ✨"
2379,Read Patriarchy and Accumulation,DecolAutonomism,FALSE,1671,Autonomist. They/them. Bi 🏳‍🌈. Rene Descartes Hate Account. Follow @decolfeminism.
2478,Brian Patton,DrBrianPatton,FALSE,1667,"Personal account (though I do try to highlight cool stuff done by people I work with). Microscopy, politics, union-related, other randomness that interests me."
310,Katie❤️‍🔥,SapphicSoleil,FALSE,1665,talk to the wall not me
3100,Prof. Colin Thain,thain_colin,FALSE,1665,Retired academic: pol science & pol econ. Nerd. Man Utd. Northumbrian & Anglo-Scot. Proud mining stock.Always European. Progressive alliance #RejoinEU
745,s,xxSEUNxx,FALSE,1663,Probably taller than you.
1563,Free Palestine,chibiandchill,FALSE,1662,bio under construction
1480,Free Palestine,chibiandchill,FALSE,1662,bio under construction
82,Free Palestine,chibiandchill,FALSE,1662,bio under construction
1347,Lily Belladonna #HopehasaNewHome,lillybelladonna,FALSE,1660,Proud to be socialist.  EX Labour - Breakthrough party member. Anti-fascist. Equality and human rights support. WASPI. Anti-war.
3245,Saundra Glenn 💙,OfficialSaundra,FALSE,1657,"2012 UK's 1st Deputy PCC Candidate | Enabler | Social Enterprise, Community & Equality | Founder: @LutonWindrush | NOTE: RTs not endorsements ~ ❤️ = Bookmarks"
2785,Ellie Merton 🕷 #longcovid,ellie_merton,FALSE,1655,"Non-aligned, independent campaigner on Palestine, human rights, BDS, NHS, mental health, breast cancer, music. Formerly Cambs/Walthamstow, now stay in Scotland"
2250,Alena Ivanova,AlenaPIvanova,FALSE,1654,"Bulgarian living in Glasgow but still (heart) London , ♥💉, Campaigns @GlobalJusticeUK, @Another_Europe, @labfreemvmt, permanently moaning about a slipped disc"
2348,la Lucha,huertanueva,FALSE,1652,"Immigrant

Music, Football, Politics - all Socialist 
🎧🍀🌹
All that is solid melts into air"
692,ME MARK..#TORIESOUT#FBPE..#GTTO#WEARAMASK😷,theguv661,FALSE,1651,"PRO https://t.co/DtseCsx5yV THE CHANGE YOU WISH TO SEE..I TELL IT LIKE IT IS..I DON'T SUFFER FOOLS...TORIES OUT..#NO SPAFFERS
#FBPE #GTTO #WearAMask COVID IS AIRBORNE"
3111,Kay Etherington# Proud European #ToriesOut,etherkay,FALSE,1647,Sad that we have a truly broken Britain and trying to understand how we can help stop the destruction by the Tories
1858,Nettles #ElbitIsGuilty,problemcl0wn,FALSE,1647,"decolonial communist, jester, 27, he/him"
1948,Tory Tourette's 🇺🇦,moyapope,FALSE,1647,"Retired MH nurse.
Proud Guardian reading,tofu eating wokerati Sick of f****ing tories 
  #ToriesOut251 #TacticalVoting
ToryTourettes@mastodonapp.co.uk"
1040,Gordon Dalgleish*💙❤️💙❤️🌈,GordonDalgleish,FALSE,1645,Lfc supporter YNWA 96🙏❤️💙
601,sheeda (she/her),sheedabp,FALSE,1643,EdTech babe 🌷 obsessed with pastels 🦋 IG: sheedabp
3505,Dan Rogers,leicdan,FALSE,1639,"Gastroenterologist, Intestinal Failure Physician, & @BAPENUK Secretary & Trustee. Tweeting about Nutrition, Nature and Gardening"
322,Mazza,YaaMazz,FALSE,1637,"Don't come on this page and disagree with me on anything, I will block you ❤"
2113,Mazza,YaaMazz,FALSE,1637,"Don't come on this page and disagree with me on anything, I will block you ❤"
700,chi,NemeremChukwu,FALSE,1636,hammer and sickle tech babe
530,David Rooke #GeneralElectionNow #Toriesout NHS💙,DavidRooke1,FALSE,1635,Ex-retired Somerset NHS GP for the 4th time. still a COVID 19 Vaccinator.😇🇺🇦💙 general Election NOW. END BREXIT.
275,rockstar girlfriend,gdlsspersephone,FALSE,1634,high ranking demon. writer. artiste. producer. editor-in-chief @secondskinmag he/they
393,mayuri,MrKalevor,FALSE,1630,19. firm believer in fate. volleyball and handball player. marine science🌊. likes most sports. loves animated shit in general. will argue just because. 5' 11.
2015,GaiusMoonnusSecundus 🩳🏴‍☠️💀,GaiusMoonnus,FALSE,1629,"F**k the Tories!!

Investments;
$GME #GME #GameStop 
$BBBY #BBBY #BedBathBeyond
$SOUL #SOUL #PhantasmaChain
$LRC #LRC #Loopring
$IMX #IMX #Immutable"
507,Fighting the Good Fight 3.5%.,ScrewedContrac1,FALSE,1628,"Part of the Resistance! #ToriesOUT

#Toryscumout, Pro EU, Pro Labour,  Biden/Harris. #BLM, WOKE!"
2824,#NAME?,Hospital_ET,FALSE,1627,"Planificación economicista para pacientes frágiles a domicilio implica #NiRX_niATBgrama?
Ni son terminales ni pueden recurrir a #SanidaddePago  
#GNADENTOD?"
1179,K'inich Ahau Ⓥ,4imix,FALSE,1622,"Elmetian in exile.

@4imix@mastodon.green

'For every complex problem there is an answer that is clear, simple, and wrong...'

Rule #12"
1333,Gregor McAbery,GregorMcAbery,FALSE,1621,one half of #McAberyPhotography co-founder Visions Photography Club. Scottish Lib Dem
2835,Jonathan Behar,JonathanBehar,FALSE,1620,"Consultant Cardiologist & Electrophysiologist @GSTTnhs 
Coinventor @SiemensHealth 
#TopolFellowsNHS @HEE_DigiReady    pa@thelondonheartdoctor.co.uk"
2407,Nicky is always striking,Nic_ky___R,FALSE,1619,Did you know I own some valuable records?
3184,oseyi,oseyiiii,FALSE,1615,the earth revolves around me.
1575,oseyi,oseyiiii,FALSE,1615,the earth revolves around me.
22,Katie ⚔️,SpookyLovejoy,FALSE,1603,trans-femme jan žižka (in training) 🏳️‍⚧️ she/they.
1705,Siobhan Taylor-Ward,SiobhanTWard,FALSE,1603,"Housing Social Welfare Solicitor @vlcliverpool, mum, NW BoD @ACORNunion, @Acornliverpool, Socialist, #jft97"
636,Jo Bradley,JoLucyBradley,FALSE,1603,"freelance writer & director // writes about film, tv, theatre, pop culture & female directors // she/her"
2127,Katie ⚔️,SpookyLovejoy,FALSE,1603,trans-femme jan žižka (in training) 🏳️‍⚧️ she/they.
162,Julien Burcher,Dowellenough,FALSE,1602,"""A long habit of not thinking a thing wrong, gives it a superficial appearance of being right, and raises at first a formidable outcry in defense of custom."""
3200,Rachel #unpaidcarer,RachelAdamSmith,FALSE,1599,Mum. Unpaid Carer. Law Graduate. Disability Campaigner. Views mine. An original Mustard patient. Powered by batteries. ❤️ #CHD
1633,Prince Majin Vegeta,TheGaffaSM,FALSE,1598,🇿🇲|Th£ Resistance|’Th£ Life of a Rapper’ OUT NOW!|th3gaffa@gmail.com |South London(Th£ F0UR)|A$k Tumblr if I'm accuratehttp://th3gaffa.tumblr.comR9
2589,Marie-Fleur #IStandWithUkraine,MarieFleur3,FALSE,1595,"@mariefleur@mastodon.top
I block stupid & bots & trolls & Putin fans
RT = information not endorsement - RT pour info, pas approbation"
2255,༺☆༻,SCORPIOGROOVEE,FALSE,1594,KAYTRANADA & Janet Jackson enthusiast. ☉ ♏︎ ☾ ♈︎ ↑ ♑︎
821,༺☆༻,SCORPIOGROOVEE,FALSE,1594,KAYTRANADA & Janet Jackson enthusiast. ☉ ♏︎ ☾ ♈︎ ↑ ♑︎
873,Ana,SnixxLovato96,FALSE,1592,"“Butterflies can't see their wings. They can't see how truly beautiful they are, but everyone else can. People are like that as well” She/Her🏳️‍🌈 Nayaミ☆"
2682,Jo TC is voting YES #ucuRising,JoG13,FALSE,1588,"Professor.
Loves: @evidsynthteam, the moon and the sea, coffee, marmite, rum and #spontaneousfun
Rules to live by: #NeverSayNever #WriteEveryDay #Believe"
2550,Vanessa Steffen 💙,Butterflyjoy1,FALSE,1586,"Widow & Mother 

Loves Philosophy

Socialist"
958,Ross McKenzie,rsmcksg,FALSE,1585,"Independent councillor for Dalry, Gorgie, Whitson, Stenhouse, Saughton Mains, Broomhouse, Sighthill, Parkhead, Longstone, Redhall and a wee bit of Kingsknowe"
3190,Waljit Dhillo,WaljitD,FALSE,1584,"Dean of the NIHR Academy, NIHR Senior Investigator, Professor in Endocrinology & Metabolism Imperial College London 
All views expressed are my own."
2722,Resurgamsaurus women are my tribe,ybawife,FALSE,1584,"RF . block all Misogynists,all who deny my sex is female. Never C*s Block racists & Tories. Ms my preferred title."
801,kane,kaneedds,FALSE,1582,bodega cat
2632,Christine Spriggs,Chris_Spriggs,FALSE,1581,"Working with people #ChangingPlaces #CreativeRegen for Kindred and freelance. Passions: EFC,💙music,food,travel,gardening💚"
3063,Deborah Kelly,westheweasel,FALSE,1579,newly out transgender. love animals. politics make me angry. but what can you do ⚧. she/ her. 🌈 ⚡️
3218,Mick Coffey,MickCoffey2,FALSE,1578,Barely sentient Woke-a-naut ✊😷 💉🌱🌍💚💙 🇵🇸 🇺🇦 3 x “Tea Time Theme Time” winner🏆Twice in The Poke. Politics & some 🔭🎧🎨. He/him. Dyslexic (Sp. chk.!)
2936,Andrew de Beaux,acdebeaux,FALSE,1576,Edinburgh surgeon with special interests in hernia and bariatric (weight loss) surgery
1515,CGI (Certfied Gangsta InTheHood),OriadeRachel,FALSE,1574,Asiri mi ti finally tu
2803,Tom 🇪🇺🏳️‍🌈🏳️‍⚧️🇺🇦🌻,TomSingleton4,FALSE,1573,Trains | Playmobil | Dinosaurs | History | Gay
3004,ABM,Dr_XYZ,FALSE,1571,Retweets & likes are not necessarily endorsements.
1509,"Watirecelt 💙 Join a Union, NHS Supporter ✊️#FBPR",Leahy7Leahy,FALSE,1571,"Socialist, NHS Supporter, Watford fan."
3173,"Watirecelt 💙 Join a Union, NHS Supporter ✊️#FBPR",Leahy7Leahy,FALSE,1571,"Socialist, NHS Supporter, Watford fan."
154,completely unseasonal xand,stick2yourpuns,FALSE,1569,"alright writer, lyricist and absolute slut for the mosh  header & profile image by https://t.co/mChpfieZKc on insta

he/they"
3121,Mark Barley,Chronotrope,FALSE,1568,"Daddy, Jedi, Propofologist and proud geek. TIVA diva Anaesthetist with interest in Airway management and pEEG. Views mine unless copied from you"
290,Jeff Gazzard,JeffGazzard,FALSE,1564,Air transport and environment campaigner. That will do...
3086,Jeff Gazzard,JeffGazzard,FALSE,1564,Air transport and environment campaigner. That will do...
912,Jeff Gazzard,JeffGazzard,FALSE,1564,Air transport and environment campaigner. That will do...
2105,phil dunphy,sarahhh_97_,FALSE,1563,Sarah (she/her) do you know who you are? TPWK
2986,william spence,WilliamSpence68,FALSE,1563,everything I say is my own views
3399,ᘉᗪ ḰᕮⅤ #SercoTestAndTrace 🌹✊ 🟨🟥,kevinfins13,FALSE,1562,"ℭ𝔢𝔩𝔱𝔦𝔠, 𝔐𝔞𝔫 ℭ𝔦𝔱𝔶, 𝔅𝔞𝔯𝔠𝔢𝔩𝔬𝔫𝔞, 𝔐𝔦𝔞𝔪𝔦 𝔇𝔬𝔩𝔭𝔥𝔦𝔫𝔰, #ToriesOut #ToryLiesCostLives #GeneralElectionNow"
2335,Spyros A. Sofos,spyrosasofos,FALSE,1554,@LSEMiddleEast•conflict•identity•insecurity•city politics•edits https://t.co/BzuIdu33nR•📖Turkish Politics & 'The People'•Edinburgh UP•map nerd•loves cycling
3091,Sioux Worsfold,SiouxWorsfold,FALSE,1554,
2849,Andy Chisholm 🇪🇺 📷 💙 #FBPE (💛💙) (Beige Male),AndyChisholmUK,FALSE,1553,UK Based. Woke git and loves photography. Bit of a foodie. No DMs without good reason please.
466,Westminster & City Lib Dems 🔶,WminsterLibDems,FALSE,1551,@edwardlucas is Parliamentary Spokesperson for Cities of London & Westminster🔝 🔸contact@edwardlucas.com 🔸membership@wcolld.org.uk
1646,els,ButWhoEls,FALSE,1550,"24 • ratatouille (2007) enthusiast, taylor swift stan and overgrown theatre kid • disability activist"
1975,Memenspro Mori,ditriech,FALSE,1550,"Just a barista from Cleveland. Noted Sprohioan. Sandwich Enthusiast. Sproet Laureate. President Emeritus #coffeetwitter #GoBucks 
Founder/ED @gofundbean he/him"
611,Stevens allsorts,LPWLeeds,FALSE,1546,stevensallsorts on https://t.co/PjBtx87FZq
427,Kris McLean,krismclean2208,FALSE,1545,Paramedic Practitioner with @BarclayEast | Karateka with JKS Scotland | Flying / Rock Music Gigs / Star Trek / Edinburgh Rugby / Dundee United
2761,Richard 💙💙⭐️⭐️ 🇺🇦 🇪🇺,richardjfmiosga,FALSE,1545,"Abu el banat, Chelsea FC, history, therapy, assisted dying, no DMs"
1996,chloe field,chloexfield,FALSE,1542,excuse me laydeh... ur meant to be in a bloody union ☭ (she/her) nw rep for @younglabouruk//@uniteyoungnw committee ✊ views my own
2583,Seán Donohoe. I’m with the Jam man.,kingprawn1,FALSE,1540,https://t.co/sfZE9e4in0…
811,Monisha,monishaissano,FALSE,1539,"she/her • lesbian • Afro-Indo 🇬🇾• South London raised • GSU PhDing in Sociology • intersecting identities, oppressions & decoloniality •"
1946,caitlin,_caitlinruth,FALSE,1534,"history @ ucl • writing about music for vocal girls, riot mag & tlobf"
2340,Aceso,AnxiousPsych,FALSE,1533,"29 |Disability Advocate| Access and Inclusion Consultant| Graduate Psychologist

Owner training an assistance dog
MSc, MBPsS. #Neurodivergent  🌈"
1989,Aceso,AnxiousPsych,FALSE,1533,"29 |Disability Advocate| Access and Inclusion Consultant| Graduate Psychologist

Owner training an assistance dog
MSc, MBPsS. #Neurodivergent  🌈"
2593,#hellomynameis Paul,pauljonesking,FALSE,1532,🏳️‍🌈 #bookseller @chapter1loftus #indieloftus #Nurse for #NHS111 #Dad to 1 human boy 1 #cockerspaniel 1 #cockerpoo #lgbt #gay
1866,Baresi,expiredjollof,FALSE,1530,
470,teriac 🦊,teriac,FALSE,1528,"No one is free until we are all free #HidradenitisSuppurativa #StopTheShock Hate bullies, cruelty, & capitalism she/her 🧡"
1281,Charlotte 🏳️‍🌈,CharlotteDunstn,FALSE,1521,she/her //23// socialist // sun:♌️ moon:♐️ rising:♒️// she/her//
3203,Mary Earnshaw,MaryEarnshaw,FALSE,1520,"Tales true and false. Poems, all true. 
What else? Well, archaeology, Zambia, trees, hope.
Shortlists: Bridport Poetry Prize; Julian Lennon Poetry Prize"
1181,John Lowe,JohnLowe56,FALSE,1512,"NHS a major concern. Football fan. Recent History graduate Univ London. Left/Green, no party. Scotland, nature, daft cats and dogs. DM by agreement only please."
2330,Tom Knowles,Tom_the_Knowles,FALSE,1512,"Event Paramedic, visiting lecturer and clinical tutor. Med student, Brummie, SCUBA diver, bi man. He/him. Brother, husband, father. 🐓🐓🐓🐈‍⬛🐈‍⬛🐈🐠🐟🐠"
1557,Carrie,IamCarrieagain,FALSE,1508,"Christian. Volunteer.
Star Trek. Chess. Piggies. Cycling.
One time solicitor.
Auntie to 14
Proverbs 31:8-9"
1115,Jonny,Jonty2527,FALSE,1501,Computer and Network Guy Justice for all. Any opinions are my own. Love Sunsets and Sunrises. A bit of a Rambler!!
3187,Helen Fish,HelenFi47049436,FALSE,1496,"The pic is of Daisy my fluffy baby. We live in GB/UK. I have a boyfriend, who has PD. I want the Tories gone, but I mostly want to see cats,stuffies,rabbits etc"
1919,Elaine Walton,elainewalton,FALSE,1495,"Projects, pints & people. Vaccinated & decaffeinated. Unlikely to engage with unknown anon accounts, sorry about that."
3003,Dr Jo Daniels,DrJoDaniels,FALSE,1495,"Senior Lecturer and Clinical Psychologist @Uniofbath: #DClinPsy and @BathCPR, #PIPP Project lead @RCollEM. @BABCP SciComm co-chair. Views own."
2912,jimmy walker,biofilmjimmy,FALSE,1495,"Water  microbiologist. Chair Central Sterilising Club, Dir. Walker on Water https://t.co/rMmKlAINMq"
